,goal_id,match_date,competition_stage,home_team,home_score,away_team,away_score,period,minute,second,team,player,position,type,shot_outcome,location,play_pattern,shot_end_location,shot_statsbomb_xg,shot_type,pass_height,goal_num
3878,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,33,Saudi Arabia,Abdulrahman Al-Obood,Right Wing Back,Carry,,"[92.7, 64.5]",Regular Play,,,,,3
3879,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,33,Saudi Arabia,Abdulrahman Al-Obood,Right Wing Back,Pass,,"[92.3, 63.8]",Regular Play,,,,Ground Pass,3
3880,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,34,Saudi Arabia,Firas Tariq Nasser Al Albirakan,Center Forward,Ball Receipt*,,"[99.6, 70.9]",Regular Play,,,,,3
3881,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,34,Saudi Arabia,Firas Tariq Nasser Al Albirakan,Center Forward,Carry,,"[99.6, 70.9]",Regular Play,,,,,3
3882,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,35,Saudi Arabia,Firas Tariq Nasser Al Albirakan,Center Forward,Pass,,"[100.8, 70.5]",Regular Play,,,,Ground Pass,3
3883,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,36,Saudi Arabia,Salem Mohammed Al Dawsari,Left Wing,Ball Receipt*,,"[98.7, 62.8]",Regular Play,,,,,3
3884,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,36,Saudi Arabia,Salem Mohammed Al Dawsari,Left Wing,Carry,,"[98.7, 62.8]",Regular Play,,,,,3
3885,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,38,Saudi Arabia,Salem Mohammed Al Dawsari,Left Wing,Pass,,"[98.6, 54.6]",Regular Play,,,,Ground Pass,3
3886,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,38,Saudi Arabia,Hattan Babhir,Right Wing,Ball Receipt*,,"[101.2, 44.0]",Regular Play,,,,,3
3887,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,38,Saudi Arabia,Hattan Babhir,Right Wing,Pass,,"[101.2, 44.0]",Regular Play,,,,Ground Pass,3
3888,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,39,Saudi Arabia,Salem Mohammed Al Dawsari,Left Wing,Ball Receipt*,,"[105.0, 48.0]",Regular Play,,,,,3
3889,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,39,Saudi Arabia,Salem Mohammed Al Dawsari,Left Wing,Carry,,"[105.0, 48.0]",Regular Play,,,,,3
3890,96,2022-11-30,Group Stage,Saudi Arabia,1.0,Mexico,2.0,2,94,40,Saudi Arabia,Salem Aldawsari,Left Wing,Shot,Goal,"[110.9, 45.2]",Regular Play,"[120.0, 42.6, 1.0]",0.51574713,Open Play,,3
3891,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,43,Australia,Harry Souttar,Right Center Back,Duel,,"[14.2, 32.7]",From Counter,,,,,1
3892,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,43,Australia,Harry Souttar,Right Center Back,Carry,,"[14.2, 32.7]",From Counter,,,,,1
3893,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,46,Australia,Harry Souttar,Right Center Back,Pass,,"[20.6, 34.2]",From Counter,,,,Ground Pass,1
3894,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,47,Australia,Mitchell Thomas Duke,Center Forward,Ball Receipt*,,"[33.5, 34.1]",From Counter,,,,,1
3895,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,47,Australia,Mitchell Thomas Duke,Center Forward,Carry,,"[33.5, 34.1]",From Counter,,,,,1
3896,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,47,Australia,Mitchell Thomas Duke,Center Forward,Pass,,"[32.0, 33.1]",From Counter,,,,Ground Pass,1
3897,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,48,Australia,Jackson Irvine,Center Attacking Midfield,Ball Receipt*,,"[34.3, 27.0]",From Counter,,,,,1
3898,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,48,Australia,Jackson Irvine,Center Attacking Midfield,Carry,,"[34.3, 27.0]",From Counter,,,,,1
3899,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,48,Australia,Jackson Irvine,Center Attacking Midfield,Pass,,"[34.3, 27.0]",From Counter,,,,Ground Pass,1
3900,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,49,Australia,Riley McGree,Left Wing,Ball Receipt*,,"[39.8, 16.2]",From Counter,,,,,1
3901,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,49,Australia,Riley McGree,Left Wing,Carry,,"[39.8, 16.2]",From Counter,,,,,1
3902,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,50,Australia,Riley McGree,Left Wing,Pass,,"[50.3, 11.3]",From Counter,,,,Ground Pass,1
3903,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,52,Australia,Mathew Leckie,Right Wing,Ball Receipt*,,"[79.8, 31.3]",From Counter,,,,,1
3904,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,52,Australia,Mathew Leckie,Right Wing,Carry,,"[79.8, 31.3]",From Counter,,,,,1
3905,97,2022-11-30,Group Stage,Australia,1.0,Denmark,0.0,2,59,56,Australia,Mathew Leckie,Right Wing,Shot,Goal,"[105.7, 31.5]",From Counter,"[120.0, 43.5, 0.2]",0.11353828,Open Play,,1
3906,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,10,Spain,Pau Francisco Torres,Left Center Back,Ball Recovery,,"[31.5, 19.2]",Regular Play,,,,,1
3907,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,14,Spain,Pau Francisco Torres,Left Center Back,Pass,,"[27.6, 23.0]",Regular Play,,,,Ground Pass,1
3908,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,16,Spain,Rodrigo Hernández Cascante,Right Center Back,Ball Receipt*,,"[39.8, 59.2]",Regular Play,,,,,1
3909,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,16,Spain,Rodrigo Hernández Cascante,Right Center Back,Carry,,"[39.8, 59.2]",Regular Play,,,,,1
3910,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,21,Spain,Rodrigo Hernández Cascante,Right Center Back,Pass,,"[61.4, 51.0]",Regular Play,,,,Ground Pass,1
3911,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,22,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Ball Receipt*,,"[74.0, 53.9]",Regular Play,,,,,1
3912,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,22,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Carry,,"[74.0, 53.9]",Regular Play,,,,,1
3913,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,22,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Pass,,"[74.0, 53.9]",Regular Play,,,,Ground Pass,1
3914,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,23,Spain,Rodrigo Hernández Cascante,Right Center Back,Ball Receipt*,,"[61.6, 51.4]",Regular Play,,,,,1
3915,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,23,Spain,Rodrigo Hernández Cascante,Right Center Back,Carry,,"[61.6, 51.4]",Regular Play,,,,,1
3916,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,24,Spain,Rodrigo Hernández Cascante,Right Center Back,Pass,,"[62.1, 52.8]",Regular Play,,,,Ground Pass,1
3917,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,25,Spain,César Azpilicueta Tanco,Right Back,Ball Receipt*,,"[67.8, 70.7]",Regular Play,,,,,1
3918,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,25,Spain,César Azpilicueta Tanco,Right Back,Carry,,"[67.8, 70.7]",Regular Play,,,,,1
3919,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,26,Spain,César Azpilicueta Tanco,Right Back,Pass,,"[65.9, 69.7]",Regular Play,,,,Ground Pass,1
3920,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,28,Spain,Rodrigo Hernández Cascante,Right Center Back,Ball Receipt*,,"[42.9, 52.8]",Regular Play,,,,,1
3921,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,28,Spain,Rodrigo Hernández Cascante,Right Center Back,Carry,,"[42.9, 52.8]",Regular Play,,,,,1
3922,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,29,Spain,Rodrigo Hernández Cascante,Right Center Back,Pass,,"[43.5, 51.9]",Regular Play,,,,Ground Pass,1
3923,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,30,Spain,Pau Francisco Torres,Left Center Back,Ball Receipt*,,"[44.5, 30.2]",Regular Play,,,,,1
3924,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,30,Spain,Pau Francisco Torres,Left Center Back,Carry,,"[44.5, 30.2]",Regular Play,,,,,1
3925,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,36,Spain,Pau Francisco Torres,Left Center Back,Pass,,"[63.7, 26.7]",Regular Play,,,,Ground Pass,1
3926,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,37,Spain,Rodrigo Hernández Cascante,Right Center Back,Ball Receipt*,,"[56.6, 43.0]",Regular Play,,,,,1
3927,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,37,Spain,Rodrigo Hernández Cascante,Right Center Back,Carry,,"[56.6, 43.0]",Regular Play,,,,,1
3928,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,41,Spain,Rodrigo Hernández Cascante,Right Center Back,Pass,,"[64.9, 46.3]",Regular Play,,,,Ground Pass,1
3929,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,43,Spain,Pau Francisco Torres,Left Center Back,Ball Receipt*,,"[66.7, 26.5]",Regular Play,,,,,1
3930,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,43,Spain,Pau Francisco Torres,Left Center Back,Carry,,"[66.7, 26.5]",Regular Play,,,,,1
3931,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,45,Spain,Pau Francisco Torres,Left Center Back,Pass,,"[69.6, 20.2]",Regular Play,,,,Ground Pass,1
3932,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,46,Spain,Alejandro Balde Martínez,Left Back,Ball Receipt*,,"[72.9, 10.8]",Regular Play,,,,,1
3933,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,46,Spain,Alejandro Balde Martínez,Left Back,Carry,,"[72.9, 10.8]",Regular Play,,,,,1
3934,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,48,Spain,Alejandro Balde Martínez,Left Back,Pass,,"[72.7, 9.8]",Regular Play,,,,Ground Pass,1
3935,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,49,Spain,Pau Francisco Torres,Left Center Back,Ball Receipt*,,"[56.4, 19.4]",Regular Play,,,,,1
3936,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,49,Spain,Pau Francisco Torres,Left Center Back,Carry,,"[56.4, 19.4]",Regular Play,,,,,1
3937,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,52,Spain,Pau Francisco Torres,Left Center Back,Pass,,"[57.7, 25.2]",Regular Play,,,,Ground Pass,1
3938,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,53,Spain,Rodrigo Hernández Cascante,Right Center Back,Ball Receipt*,,"[55.5, 44.6]",Regular Play,,,,,1
3939,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,53,Spain,Rodrigo Hernández Cascante,Right Center Back,Carry,,"[55.5, 44.6]",Regular Play,,,,,1
3940,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,58,Spain,Rodrigo Hernández Cascante,Right Center Back,Pass,,"[65.7, 46.6]",Regular Play,,,,Ground Pass,1
3941,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,59,Spain,César Azpilicueta Tanco,Right Back,Ball Receipt*,,"[70.0, 64.9]",Regular Play,,,,,1
3942,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,9,59,Spain,César Azpilicueta Tanco,Right Back,Carry,,"[70.0, 64.9]",Regular Play,,,,,1
3943,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,0,Spain,César Azpilicueta Tanco,Right Back,Pass,,"[70.7, 66.7]",Regular Play,,,,Ground Pass,1
3944,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,1,Spain,Nicholas Williams Arthuer,Right Wing,Ball Receipt*,,"[75.3, 77.9]",Regular Play,,,,,1
3945,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,1,Spain,Nicholas Williams Arthuer,Right Wing,Carry,,"[75.3, 77.9]",Regular Play,,,,,1
3946,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,3,Spain,Nicholas Williams Arthuer,Right Wing,Pass,,"[75.1, 71.8]",Regular Play,,,,Ground Pass,1
3947,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,4,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,Ball Receipt*,,"[67.1, 54.6]",Regular Play,,,,,1
3948,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,4,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,Carry,,"[67.1, 54.6]",Regular Play,,,,,1
3949,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,5,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,Pass,,"[67.4, 53.4]",Regular Play,,,,Ground Pass,1
3950,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,6,Spain,Pau Francisco Torres,Left Center Back,Ball Receipt*,,"[65.3, 35.5]",Regular Play,,,,,1
3951,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,6,Spain,Pau Francisco Torres,Left Center Back,Carry,,"[65.3, 35.5]",Regular Play,,,,,1
3952,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,8,Spain,Pau Francisco Torres,Left Center Back,Pass,,"[69.0, 27.1]",Regular Play,,,,Ground Pass,1
3953,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,10,Spain,Daniel Olmo Carvajal,Left Wing,Ball Receipt*,,"[85.3, 4.1]",Regular Play,,,,,1
3954,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,10,Spain,Daniel Olmo Carvajal,Left Wing,Carry,,"[85.3, 4.1]",Regular Play,,,,,1
3955,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,11,Spain,Daniel Olmo Carvajal,Left Wing,Pass,,"[83.0, 3.5]",Regular Play,,,,Ground Pass,1
3956,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,12,Spain,Alejandro Balde Martínez,Left Back,Ball Receipt*,,"[71.4, 9.6]",Regular Play,,,,,1
3957,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,12,Spain,Alejandro Balde Martínez,Left Back,Carry,,"[71.4, 9.6]",Regular Play,,,,,1
3958,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,12,Spain,Alejandro Balde Martínez,Left Back,Pass,,"[70.6, 10.4]",Regular Play,,,,Ground Pass,1
3959,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,13,Spain,Pau Francisco Torres,Left Center Back,Ball Receipt*,,"[60.4, 21.4]",Regular Play,,,,,1
3960,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,13,Spain,Pau Francisco Torres,Left Center Back,Carry,,"[60.4, 21.4]",Regular Play,,,,,1
3961,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,15,Spain,Pau Francisco Torres,Left Center Back,Pass,,"[62.1, 24.3]",Regular Play,,,,Ground Pass,1
3962,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,16,Spain,Rodrigo Hernández Cascante,Right Center Back,Ball Receipt*,,"[64.1, 46.9]",Regular Play,,,,,1
3963,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,16,Spain,Rodrigo Hernández Cascante,Right Center Back,Carry,,"[64.1, 46.9]",Regular Play,,,,,1
3964,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,18,Spain,Rodrigo Hernández Cascante,Right Center Back,Pass,,"[68.3, 55.0]",Regular Play,,,,Ground Pass,1
3965,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,20,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Ball Receipt*,,"[69.0, 71.1]",Regular Play,,,,,1
3966,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,20,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Carry,,"[69.0, 71.1]",Regular Play,,,,,1
3967,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,20,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Pass,,"[69.0, 71.1]",Regular Play,,,,Ground Pass,1
3968,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,21,Spain,César Azpilicueta Tanco,Right Back,Ball Receipt*,,"[79.1, 77.9]",Regular Play,,,,,1
3969,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,21,Spain,César Azpilicueta Tanco,Right Back,Carry,,"[79.1, 77.9]",Regular Play,,,,,1
3970,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,22,Spain,César Azpilicueta Tanco,Right Back,Pass,,"[79.1, 77.9]",Regular Play,,,,Ground Pass,1
3971,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,22,Spain,Nicholas Williams Arthuer,Right Wing,Ball Receipt*,,"[81.3, 73.0]",Regular Play,,,,,1
3972,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,22,Spain,Nicholas Williams Arthuer,Right Wing,Carry,,"[81.3, 73.0]",Regular Play,,,,,1
3973,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,23,Spain,Nicholas Williams Arthuer,Right Wing,Dribble,,"[77.7, 75.5]",Regular Play,,,,,1
3974,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,26,Spain,Nicholas Williams Arthuer,Right Wing,Ball Recovery,,"[75.3, 78.3]",Regular Play,,,,,1
3975,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,26,Spain,Nicholas Williams Arthuer,Right Wing,Carry,,"[75.3, 78.3]",Regular Play,,,,,1
3976,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,26,Spain,Nicholas Williams Arthuer,Right Wing,Foul Won,,"[74.0, 77.7]",Regular Play,,,,,1
3977,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,26,Spain,Nicholas Williams Arthuer,Right Wing,Carry,,"[74.0, 77.7]",Regular Play,,,,,1
3978,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,26,Spain,Nicholas Williams Arthuer,Right Wing,Dribble,,"[72.9, 77.7]",Regular Play,,,,,1
3979,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,26,Spain,Nicholas Williams Arthuer,Right Wing,Carry,,"[72.9, 77.7]",Regular Play,,,,,1
3980,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,26,Spain,Nicholas Williams Arthuer,Right Wing,Pass,,"[70.2, 77.5]",Regular Play,,,,Ground Pass,1
3981,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,27,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Ball Receipt*,,"[61.6, 76.4]",Regular Play,,,,,1
3982,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,27,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Carry,,"[61.6, 76.4]",Regular Play,,,,,1
3983,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,29,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Pass,,"[61.6, 76.4]",Regular Play,,,,Ground Pass,1
3984,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,29,Spain,Rodrigo Hernández Cascante,Right Center Back,Ball Receipt*,,"[52.4, 63.6]",Regular Play,,,,,1
3985,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,29,Spain,Rodrigo Hernández Cascante,Right Center Back,Carry,,"[52.4, 63.6]",Regular Play,,,,,1
3986,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,30,Spain,Rodrigo Hernández Cascante,Right Center Back,Pass,,"[52.4, 61.0]",Regular Play,,,,Ground Pass,1
3987,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,32,Spain,Pau Francisco Torres,Left Center Back,Ball Receipt*,,"[61.6, 36.5]",Regular Play,,,,,1
3988,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,32,Spain,Pau Francisco Torres,Left Center Back,Carry,,"[61.6, 36.5]",Regular Play,,,,,1
3989,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,38,Spain,Pau Francisco Torres,Left Center Back,Pass,,"[82.6, 20.6]",Regular Play,,,,Ground Pass,1
3990,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,39,Spain,Daniel Olmo Carvajal,Left Wing,Ball Receipt*,,"[95.0, 3.5]",Regular Play,,,,,1
3991,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,39,Spain,Daniel Olmo Carvajal,Left Wing,Carry,,"[95.0, 3.5]",Regular Play,,,,,1
3992,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,43,Spain,Daniel Olmo Carvajal,Left Wing,Dribble,,"[110.4, 7.5]",Regular Play,,,,,1
3993,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,44,Spain,Daniel Olmo Carvajal,Left Wing,Ball Recovery,,"[106.3, 7.6]",Regular Play,,,,,1
3994,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,44,Spain,Daniel Olmo Carvajal,Left Wing,Carry,,"[106.3, 7.6]",Regular Play,,,,,1
3995,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,47,Spain,Daniel Olmo Carvajal,Left Wing,Pass,,"[98.5, 23.0]",Regular Play,,,,Low Pass,1
3996,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,47,Spain,Álvaro Borja Morata Martín,Center Forward,Ball Receipt*,,"[107.5, 37.8]",Regular Play,,,,,1
3997,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,47,Spain,Pedro González López,Left Center Midfield,Block,,"[100.5, 26.9]",Regular Play,,,,,1
3998,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,48,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Ball Recovery,,"[97.7, 46.7]",Regular Play,,,,,1
3999,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,48,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Carry,,"[97.7, 46.7]",Regular Play,,,,,1
4000,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,49,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Pass,,"[93.6, 52.6]",Regular Play,,,,Ground Pass,1
4001,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,51,Spain,Nicholas Williams Arthuer,Right Wing,Ball Receipt*,,"[101.0, 66.9]",Regular Play,,,,,1
4002,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,51,Spain,Nicholas Williams Arthuer,Right Wing,Carry,,"[101.0, 66.9]",Regular Play,,,,,1
4003,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,52,Spain,Nicholas Williams Arthuer,Right Wing,Pass,,"[102.6, 66.2]",Regular Play,,,,Ground Pass,1
4004,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,54,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Ball Receipt*,,"[115.1, 59.1]",Regular Play,,,,,1
4005,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,54,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Carry,,"[115.1, 59.1]",Regular Play,,,,,1
4006,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,54,Spain,Pablo Martín Páez Gavira,Right Center Midfield,Pass,,"[115.1, 59.1]",Regular Play,,,,Ground Pass,1
4007,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,54,Spain,Álvaro Borja Morata Martín,Center Forward,Ball Receipt*,,"[117.5, 44.2]",Regular Play,,,,,1
4008,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,55,Spain,Nicholas Williams Arthuer,Right Wing,Ball Recovery,,"[108.9, 68.1]",Regular Play,,,,,1
4009,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,55,Spain,Nicholas Williams Arthuer,Right Wing,Carry,,"[108.9, 68.1]",Regular Play,,,,,1
4010,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,57,Spain,Nicholas Williams Arthuer,Right Wing,Pass,,"[110.0, 68.1]",Regular Play,,,,Ground Pass,1
4011,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,58,Spain,César Azpilicueta Tanco,Right Back,Ball Receipt*,,"[98.5, 61.2]",Regular Play,,,,,1
4012,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,58,Spain,César Azpilicueta Tanco,Right Back,Carry,,"[98.5, 61.2]",Regular Play,,,,,1
4013,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,10,58,Spain,César Azpilicueta Tanco,Right Back,Pass,,"[98.6, 60.9]",Regular Play,,,,High Pass,1
4014,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,11,0,Spain,Álvaro Borja Morata Martín,Center Forward,Ball Receipt*,,"[115.3, 38.3]",Regular Play,,,,,1
4015,98,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,1,11,0,Spain,Alvaro Morata,Center Forward,Shot,Goal,"[115.3, 38.3]",Regular Play,"[120.0, 40.3, 0.5]",0.33106714,Open Play,,1
4016,99,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,2,47,44,Japan,Junya Ito,Right Wing Back,Pass,,"[93.0, 70.1]",Regular Play,,,,High Pass,2
4017,99,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,2,47,46,Japan,Ritsu Doan,Right Wing,Ball Receipt*,,"[100.1, 63.0]",Regular Play,,,,,2
4018,99,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,2,47,46,Japan,Ritsu Doan,Right Wing,Carry,,"[100.1, 63.0]",Regular Play,,,,,2
4019,99,2022-12-01,Group Stage,Japan,2.0,Spain,1.0,2,47,47,Japan,Ritsu Doan,Right Wing,Dribble,,"[98.0, 60.5]",Regular Play,,,,,2
